"state_from","county_from","state_to","county_to","in","out","change"
12,103,53,53,96,77,19
12,103,53,61,79,58,21
12,103,53,67,0,56,-56
12,103,55,25,97,66,31
12,103,55,79,132,96,36
12,103,55,133,107,0,107
12,105,1,73,67,69,-2
12,105,4,13,157,148,9
12,105,4,19,68,0,68
12,105,6,37,154,98,56
12,105,6,59,65,72,-7
12,105,6,65,61,0,61
12,105,6,71,67,0,67
12,105,6,73,127,111,16
12,105,8,5,68,0,68
12,105,8,41,160,88,72
12,105,9,1,106,54,52
12,105,9,3,244,105,139
12,105,9,9,246,100,146
12,105,9,11,71,0,71
12,105,10,3,99,0,99
12,105,12,1,181,204,-23
12,105,12,5,109,82,27
12,105,12,9,446,550,-104
12,105,12,11,1207,582,625
12,105,12,15,116,176,-60
12,105,12,17,110,202,-92
12,105,12,19,123,107,16
12,105,12,21,162,111,51
12,105,12,23,0,79,-79
12,105,12,27,0,79,-79
12,105,12,31,549,509,40
12,105,12,33,104,78,26
12,105,12,35,67,78,-11
12,105,12,49,433,266,167
12,105,12,53,248,247,1
12,105,12,55,728,652,76
12,105,12,57,6942,5675,1267
12,105,12,61,135,150,-15
12,105,12,69,2335,1680,655
12,105,12,71,509,426,83
12,105,12,73,239,176,63
12,105,12,81,359,423,-64
12,105,12,83,326,449,-123
12,105,12,85,83,0,83
12,105,12,86,1472,543,929
12,105,12,87,139,0,139
12,105,12,91,143,133,10
12,105,12,95,8002,4512,3490
12,105,12,97,8137,4735,3402
12,105,12,99,691,382,309
12,105,12,101,1053,885,168
12,105,12,103,844,938,-94
12,105,12,107,62,0,62
12,105,12,109,73,147,-74
12,105,12,111,211,219,-8
12,105,12,115,251,245,6
12,105,12,117,914,713,201
12,105,12,119,71,195,-124
12,105,12,127,489,510,-21
12,105,13,51,78,0,78
12,105,13,67,91,117,-26
12,105,13,89,107,64,43
12,105,13,121,118,114,4
12,105,13,135,139,136,3
12,105,13,185,0,87,-87
12,105,15,3,0,88,-88
12,105,17,31,341,159,182
12,105,17,43,65,0,65
12,105,17,97,58,0,58
12,105,17,197,132,0,132
12,105,17,201,62,0,62
12,105,18,89,0,64,-64
12,105,18,97,133,56,77
12,105,21,111,77,0,77
12,105,23,5,60,0,60
12,105,23,19,53,0,53
12,105,24,3,109,0,109
12,105,24,5,77,0,77
12,105,24,31,80,55,25
12,105,25,5,110,0,110
12,105,25,9,115,0,115
12,105,25,13,105,90,15
12,105,25,17,107,65,42
12,105,25,23,62,0,62
12,105,25,27,186,77,109
12,105,26,49,66,0,66
12,105,26,81,105,0,105
12,105,26,99,101,0,101
12,105,26,125,136,77,59
12,105,26,163,138,100,38
12,105,27,53,55,0,55
12,105,29,183,57,0,57
12,105,29,189,68,0,68
12,105,32,3,191,154,37
12,105,33,11,75,0,75
12,105,33,15,76,0,76
12,105,34,1,58,0,58
12,105,34,3,90,0,90
12,105,34,7,71,0,71
12,105,34,13,146,0,146
12,105,34,15,65,0,65
12,105,34,17,131,0,131
12,105,34,23,168,56,112
12,105,34,25,77,0,77
12,105,34,29,91,0,91
12,105,34,31,115,0,115
12,105,34,39,91,0,91
12,105,36,5,334,97,237
12,105,36,29,181,72,109
12,105,36,47,354,80,274
12,105,36,55,155,96,59
12,105,36,59,134,0,134
12,105,36,61,109,42,67
12,105,36,67,91,0,91
12,105,36,71,70,0,70
12,105,36,81,381,111,270
12,105,36,85,63,0,63
12,105,36,103,280,56,224
12,105,36,119,129,0,129
12,105,37,21,0,57,-57
12,105,37,51,95,62,33
12,105,37,67,0,57,-57
12,105,37,81,0,66,-66
12,105,37,89,0,64,-64
12,105,37,119,114,145,-31
12,105,37,133,90,0,90
12,105,37,183,122,99,23
12,105,39,35,137,68,69
12,105,39,49,138,79,59
12,105,39,113,61,0,61
12,105,39,153,53,0,53
12,105,42,3,71,62,9
12,105,42,11,128,0,128
12,105,42,17,79,0,79
12,105,42,43,71,0,71
12,105,42,49,60,0,60
12,105,42,71,95,0,95
12,105,42,77,161,72,89
12,105,42,79,60,0,60
12,105,42,91,99,71,28
12,105,42,95,118,0,118
12,105,42,101,169,68,101
12,105,42,133,88,0,88
12,105,44,7,124,79,45
12,105,45,45,73,64,9
12,105,45,51,71,66,5
12,105,45,63,0,61,-61
12,105,47,37,91,109,-18
12,105,47,65,0,53,-53
12,105,47,93,74,105,-31
12,105,47,157,93,0,93
12,105,48,27,59,90,-31
12,105,48,29,105,100,5
12,105,48,85,59,0,59
12,105,48,113,81,100,-19
12,105,48,183,0,147,-147
12,105,48,201,230,155,75
12,105,48,439,115,170,-55
12,105,48,453,114,112,2
12,105,51,41,66,0,66
12,105,51,59,99,79,20
12,105,51,153,110,0,110
12,105,51,810,69,0,69
12,105,53,33,61,59,2
12,105,53,53,0,83,-83
12,105,55,79,105,69,36
12,107,12,1,503,527,-24
12,107,12,7,79,122,-43
12,107,12,9,56,0,56
12,107,12,11,54,0,54
12,107,12,19,481,549,-68
12,107,12,31,402,316,86
12,107,12,35,206,174,32
12,107,12,69,64,58,6
12,107,12,83,198,170,28
12,107,12,86,58,0,58
12,107,12,95,97,100,-3
12,107,12,105,0,62,-62
12,107,12,109,656,542,114
12,107,12,127,374,319,55
12,109,4,13,120,86,34
12,109,6,37,145,99,46
12,109,6,59,121,84,37
12,109,6,73,327,85,242
12,109,8,41,0,73,-73
12,109,8,59,61,0,61
12,109,9,1,123,0,123
12,109,9,3,86,0,86
12,109,9,9,80,0,80
12,109,12,1,342,200,142
12,109,12,9,264,201,63
12,109,12,11,666,145,521
12,109,12,17,59,0,59
12,109,12,19,1172,840,332
12,109,12,21,121,0,121
12,109,12,31,9180,6312,2868
12,109,12,33,107,82,25
12,109,12,35,714,678,36
12,109,12,57,350,209,141
12,109,12,61,51,0,51
12,109,12,69,115,97,18
12,109,12,71,163,112,51
12,109,12,73,273,88,185
12,109,12,81,0,82,-82
12,109,12,83,180,169,11
12,109,12,85,58,0,58
12,109,12,86,339,140,199
12,109,12,87,121,0,121
12,109,12,89,159,168,-9
12,109,12,95,365,325,40
12,109,12,97,62,0,62
12,109,12,99,387,214,173
12,109,12,101,105,73,32
12,109,12,103,145,134,11
12,109,12,105,147,73,74
12,109,12,107,542,656,-114
12,109,12,115,56,86,-30
12,109,12,117,272,92,180
12,109,12,127,429,319,110
12,109,13,51,90,87,3
12,109,13,57,98,0,98
12,109,13,67,155,74,81
12,109,13,89,75,0,75
12,109,13,117,0,80,-80
12,109,13,121,192,129,63
12,109,13,127,59,0,59
12,109,13,135,215,58,157
12,109,15,3,90,0,90
12,109,17,31,173,82,91
12,109,17,97,104,0,104
12,109,24,3,117,0,117
12,109,24,31,87,0,87
12,109,24,33,63,0,63
12,109,25,17,81,0,81
12,109,32,3,85,81,4
12,109,34,13,82,0,82
12,109,34,25,135,0,135
12,109,34,27,86,0,86
12,109,34,29,77,0,77
12,109,36,47,87,0,87
12,109,36,59,141,0,141
12,109,36,61,79,67,12
12,109,36,71,68,0,68
12,109,36,81,84,0,84
12,109,36,103,224,0,224
12,109,37,119,130,79,51
12,109,37,183,141,85,56
12,109,39,49,58,0,58
12,109,42,3,91,0,91
12,109,42,29,71,0,71
12,109,45,13,91,0,91
12,109,45,19,71,0,71
12,109,47,37,82,0,82
12,109,47,157,79,0,79
12,109,48,85,96,0,96
12,109,48,201,90,0,90
12,109,48,439,90,0,90
12,109,48,453,67,53,14
12,109,51,59,216,75,141
12,109,51,107,76,0,76
12,109,51,550,93,0,93
12,109,51,810,170,0,170
12,109,53,33,89,0,89
12,111,4,13,92,92,0
12,111,6,37,104,64,40
12,111,6,73,83,77,6
12,111,8,41,0,74,-74
12,111,9,1,178,94,84
12,111,9,3,178,92,86
12,111,9,9,142,0,142
12,111,12,1,127,120,7
12,111,12,9,444,544,-100
12,111,12,11,3230,1268,1962
12,111,12,17,0,90,-90
12,111,12,19,0,81,-81
12,111,12,21,77,64,13
12,111,12,31,210,207,3
12,111,12,55,61,92,-31
12,111,12,57,232,390,-158
12,111,12,61,1622,2012,-390
12,111,12,69,98,152,-54
12,111,12,71,192,196,-4
12,111,12,73,113,137,-24
12,111,12,81,78,66,12
12,111,12,83,175,171,4
12,111,12,85,3741,2892,849
12,111,12,86,1449,568,881
12,111,12,87,57,0,57
12,111,12,93,252,334,-82
12,111,12,95,572,802,-230
12,111,12,97,164,159,5
12,111,12,99,6027,2569,3458
12,111,12,101,76,124,-48
12,111,12,103,98,210,-112
12,111,12,105,219,211,8
12,111,12,115,0,80,-80
12,111,12,117,173,195,-22
12,111,12,119,0,56,-56
12,111,12,127,177,225,-48
12,111,13,67,69,68,1
12,111,13,121,90,101,-11
12,111,13,135,66,71,-5
12,111,17,31,120,70,50
12,111,24,31,76,0,76
12,111,25,5,66,0,66
12,111,25,9,81,0,81
12,111,25,17,76,0,76
12,111,25,27,79,0,79
12,111,26,163,56,0,56
12,111,32,3,60,103,-43
12,111,33,11,72,0,72
12,111,34,3,108,0,108
12,111,34,5,61,0,61
12,111,34,13,65,0,65
12,111,34,23,86,0,86
12,111,34,25,105,0,105
12,111,34,29,131,61,70
12,111,36,5,132,0,132
12,111,36,29,55,0,55
12,111,36,47,189,83,106
12,111,36,55,67,0,67
12,111,36,59,202,52,150
12,111,36,61,64,0,64
12,111,36,71,62,0,62
12,111,36,81,278,97,181
12,111,36,85,66,0,66
12,111,36,103,458,107,351
12,111,36,119,137,0,137
12,111,37,119,0,55,-55
12,111,37,183,70,63,7
12,111,39,35,68,0,68
12,111,42,3,65,0,65
12,111,42,101,72,0,72
12,111,44,7,85,0,85
12,111,45,45,0,63,-63
12,111,48,29,0,60,-60
12,111,48,113,0,68,-68
12,111,48,201,98,130,-32
12,111,48,439,0,78,-78
12,111,48,453,79,0,79
12,111,51,59,59,0,59
12,111,53,33,0,44,-44
12,113,1,3,231,230,1
12,113,1,53,166,126,40
12,113,1,73,83,0,83
12,113,1,81,64,0,64
12,113,1,89,75,0,75
12,113,1,97,138,123,15
12,113,1,101,86,87,-1
12,113,4,13,90,80,10
12,113,5,119,71,0,71
12,113,6,37,77,0,77
12,113,6,73,252,386,-134
12,113,8,41,113,110,3
12,113,12,5,330,125,205
12,113,12,9,66,0,66
12,113,12,11,94,0,94
12,113,12,19,63,0,63
12,113,12,31,166,238,-72
12,113,12,33,5172,4230,942
12,113,12,57,151,185,-34
12,113,12,71,74,0,74
12,113,12,73,118,118,0
12,113,12,86,59,0,59
12,113,12,91,2389,1701,688
12,113,12,95,167,116,51
12,113,12,99,0,62,-62
12,113,12,103,65,100,-35
12,113,12,117,61,0,61
12,113,12,131,115,143,-28
12,113,13,67,57,0,57
12,113,13,135,67,0,67
12,113,15,3,117,89,28
12,113,17,31,83,0,83
12,113,24,3,95,0,95
12,113,28,47,98,72,26
12,113,28,59,67,0,67
12,113,32,3,85,107,-22
12,113,35,1,65,0,65
12,113,35,9,151,0,151
12,113,37,133,94,121,-27
12,113,47,157,0,67,-67
12,113,48,29,133,123,10
12,113,48,201,82,0,82
12,113,48,355,100,120,-20
12,113,48,439,75,0,75
12,113,51,59,75,99,-24
12,113,51,153,68,0,68
12,113,51,710,0,85,-85
12,113,51,810,101,93,8
12,113,53,53,74,0,74
12,115,1,73,60,0,60
12,115,4,13,154,151,3
12,115,4,19,0,56,-56
12,115,6,37,197,146,51
12,115,6,59,103,63,40
12,115,6,65,69,0,69
12,115,6,67,78,0,78
12,115,6,73,142,113,29
12,115,6,85,72,0,72
12,115,8,5,81,73,8
12,115,8,13,63,0,63
12,115,8,31,82,73,9
12,115,8,41,81,69,12
12,115,8,59,67,61,6
12,115,9,1,347,93,254
12,115,9,3,254,87,167
12,115,9,9,206,51,155
12,115,9,11,102,0,102
12,115,10,5,57,0,57
12,115,11,1,68,50,18
12,115,12,1,111,163,-52
12,115,12,5,66,0,66
12,115,12,9,129,138,-9
12,115,12,11,535,233,302
12,115,12,15,3677,3569,108
12,115,12,17,58,83,-25
12,115,12,21,315,164,151
12,115,12,27,204,231,-27
12,115,12,31,151,198,-47
12,115,12,33,0,54,-54
12,115,12,53,74,66,8
12,115,12,55,95,69,26
12,115,12,57,1263,1229,34
12,115,12,61,81,0,81
12,115,12,69,168,165,3
12,115,12,71,862,641,221
12,115,12,73,126,74,52
12,115,12,81,6795,7786,-991
12,115,12,83,159,157,2
12,115,12,85,0,52,-52
12,115,12,86,603,271,332
12,115,12,87,153,0,153
12,115,12,91,0,68,-68
12,115,12,95,502,375,127
12,115,12,97,95,87,8
12,115,12,99,375,279,96
12,115,12,101,235,232,3
12,115,12,103,808,796,12
12,115,12,105,245,251,-6
12,115,12,109,86,56,30
12,115,12,111,80,0,80
12,115,12,117,159,100,59
12,115,12,119,92,63,29
12,115,12,127,123,105,18
12,115,13,51,56,0,56
12,115,13,67,115,92,23
12,115,13,89,79,45,34
12,115,13,121,153,138,15
12,115,13,135,81,0,81
12,115,17,31,580,225,355
12,115,17,43,202,49,153
12,115,17,89,95,0,95
12,115,17,97,192,0,192
12,115,17,111,73,0,73
12,115,17,197,120,0,120
12,115,18,57,102,0,102
12,115,18,97,137,55,82
12,115,20,91,70,0,70
12,115,21,111,134,53,81
12,115,23,5,115,63,52
12,115,23,31,61,0,61
12,115,24,3,145,57,88
12,115,24,5,103,0,103
12,115,24,27,56,0,56
12,115,24,31,156,67,89
12,115,25,1,133,68,65
12,115,25,3,54,0,54
12,115,25,5,149,53,96
12,115,25,9,185,75,110
12,115,25,13,104,0,104
12,115,25,15,59,0,59
12,115,25,17,243,136,107
12,115,25,21,108,59,49
12,115,25,23,105,56,49
12,115,25,25,98,58,40
12,115,25,27,137,79,58
12,115,26,49,63,0,63
12,115,26,81,80,51,29
12,115,26,93,65,0,65
12,115,26,99,73,0,73
12,115,26,125,244,106,138
12,115,26,163,160,55,105
12,115,27,53,113,60,53
12,115,29,189,137,0,137
12,115,32,3,143,157,-14
12,115,33,11,171,0,171
12,115,33,15,156,70,86
12,115,34,1,57,0,57
12,115,34,3,167,0,167
12,115,34,5,88,0,88
12,115,34,7,68,0,68
12,115,34,9,57,0,57
12,115,34,13,95,0,95
12,115,34,17,76,0,76
12,115,34,21,69,0,69
12,115,34,23,137,0,137
12,115,34,25,149,51,98
12,115,34,27,163,0,163
12,115,34,29,224,72,152
12,115,34,31,59,0,59
12,115,34,39,74,0,74
12,115,36,1,76,0,76
12,115,36,5,67,0,67
12,115,36,27,75,0,75
12,115,36,29,202,69,133
12,115,36,47,141,89,52
12,115,36,55,162,54,108
12,115,36,59,215,52,163
12,115,36,61,154,144,10
12,115,36,67,110,0,110
12,115,36,71,109,0,109
12,115,36,81,152,54,98
12,115,36,85,82,0,82
12,115,36,91,87,56,31
12,115,36,103,299,110,189
12,115,36,111,82,0,82
12,115,36,119,146,69,77
12,115,37,21,67,119,-52
12,115,37,119,99,116,-17
12,115,37,183,93,120,-27
12,115,39,35,159,87,72
12,115,39,41,68,0,68
12,115,39,49,238,101,137
12,115,39,61,165,86,79
12,115,39,85,56,0,56
12,115,39,95,53,0,53
12,115,39,113,89,73,16
12,115,39,151,87,0,87
12,115,39,153,72,62,10
12,115,41,51,0,51,-51
12,115,42,3,176,46,130
12,115,42,17,111,62,49
12,115,42,29,71,0,71
12,115,42,71,63,0,63
12,115,42,91,107,0,107
12,115,42,95,66,0,66
12,115,42,101,95,0,95
12,115,44,3,63,0,63
12,115,44,7,109,0,109
12,115,44,9,80,0,80
12,115,45,45,74,70,4
12,115,45,51,57,57,0
12,115,47,37,73,56,17
12,115,47,93,55,111,-56
12,115,48,29,55,0,55
12,115,48,113,108,72,36
12,115,48,201,110,98,12
12,115,48,439,81,0,81
12,115,48,453,86,106,-20
12,115,51,59,196,68,128
12,115,51,107,58,0,58
12,115,51,153,82,0,82
12,115,53,33,109,64,45
12,115,55,25,77,0,77
12,115,55,79,71,0,71
12,115,55,133,82,0,82
12,117,4,13,177,208,-31
12,117,6,1,72,0,72
12,117,6,37,265,195,70
12,117,6,59,87,81,6
12,117,6,73,180,137,43
12,117,6,85,0,61,-61
12,117,8,5,0,77,-77
12,117,8,31,0,64,-64
12,117,8,41,79,120,-41
12,117,8,59,0,57,-57
12,117,9,1,115,56,59
12,117,9,3,132,68,64
12,117,9,9,91,0,91
12,117,10,3,65,0,65
12,117,11,1,0,46,-46
12,117,12,1,271,215,56
12,117,12,5,80,0,80
12,117,12,9,813,1099,-286
12,117,12,11,1122,712,410
12,117,12,15,62,81,-19
12,117,12,17,106,117,-11
12,117,12,19,142,134,8
12,117,12,21,103,68,35
12,117,12,31,558,485,73
12,117,12,33,79,88,-9
12,117,12,35,109,169,-60
12,117,12,53,80,83,-3
12,117,12,55,0,73,-73
12,117,12,57,811,790,21
12,117,12,61,79,88,-9
12,117,12,69,1150,2309,-1159
12,117,12,71,254,217,37
12,117,12,73,241,167,74
12,117,12,81,134,204,-70
12,117,12,83,259,364,-105
12,117,12,85,93,0,93
12,117,12,86,1087,475,612
12,117,12,91,73,90,-17
12,117,12,95,21334,18165,3169
12,117,12,97,1244,1183,61
12,117,12,99,656,513,143
12,117,12,101,250,268,-18
12,117,12,103,377,530,-153
12,117,12,105,713,914,-201
12,117,12,109,92,272,-180
12,117,12,111,195,173,22
12,117,12,113,0,61,-61
12,117,12,115,100,159,-59
12,117,12,119,69,96,-27
12,117,12,127,4394,7202,-2808
12,117,13,63,65,0,65
12,117,13,67,127,144,-17
12,117,13,89,83,112,-29
12,117,13,121,164,208,-44
12,117,13,135,142,179,-37
12,117,15,3,68,0,68
12,117,17,31,300,180,120
12,117,17,43,67,0,67
12,117,20,91,0,70,-70
12,117,24,5,78,0,78
12,117,24,31,59,0,59
12,117,24,33,0,50,-50
12,117,25,13,0,57,-57
12,117,25,17,127,65,62
12,117,25,27,80,0,80
12,117,26,125,91,0,91
12,117,26,163,63,0,63
12,117,27,53,68,0,68
12,117,32,3,83,153,-70
12,117,34,3,95,0,95
12,117,34,5,93,0,93
12,117,34,13,97,0,97
12,117,34,17,110,0,110
12,117,34,23,156,0,156
12,117,34,25,67,0,67
12,117,34,31,83,0,83
12,117,36,5,271,111,160
12,117,36,29,61,0,61
12,117,36,47,237,108,129
12,117,36,55,79,56,23
12,117,36,59,171,0,171
12,117,36,61,119,129,-10
12,117,36,71,62,0,62
12,117,36,81,359,158,201
12,117,36,103,203,72,131
12,117,36,119,85,0,85
12,117,37,21,0,86,-86
12,117,37,51,65,0,65
12,117,37,67,0,66,-66
12,117,37,81,0,55,-55
12,117,37,119,146,170,-24
12,117,37,133,66,0,66
12,117,37,183,141,186,-45
12,117,39,35,92,65,27
12,117,39,49,154,0,154
12,117,42,3,75,0,75
12,117,42,17,64,0,64
12,117,42,101,64,0,64
12,117,45,45,0,95,-95
12,117,47,37,63,76,-13
12,117,47,65,63,0,63
12,117,47,93,59,0,59
12,117,47,157,90,0,90
12,117,47,187,0,65,-65
12,117,48,29,91,84,7
12,117,48,85,75,130,-55
12,117,48,113,129,122,7
12,117,48,121,74,94,-20
12,117,48,201,203,177,26
12,117,48,439,94,123,-29
12,117,48,453,93,77,16
12,117,51,59,118,111,7
12,117,51,153,91,0,91
12,117,53,33,83,134,-51
12,119,4,13,60,0,60
12,119,6,37,45,0,45
12,119,9,1,52,0,52
12,119,9,3,61,0,61
12,119,9,9,56,0,56
12,119,12,1,62,67,-5
12,119,12,9,102,74,28
12,119,12,11,291,74,217
12,119,12,17,262,324,-62
12,119,12,21,65,0,65
12,119,12,31,85,68,17
12,119,12,53,288,195,93
12,119,12,57,330,191,139
12,119,12,69,1877,1638,239
12,119,12,71,132,84,48
12,119,12,81,78,85,-7
12,119,12,83,1063,1200,-137
12,119,12,86,128,0,128
12,119,12,95,375,168,207
12,119,12,97,80,0,80
12,119,12,99,188,83,105
12,119,12,101,235,188,47
12,119,12,103,230,125,105
12,119,12,105,195,71,124
12,119,12,111,56,0,56
12,119,12,115,63,92,-29
12,119,12,117,96,69,27
12,119,12,127,64,93,-29
12,119,17,31,118,0,118
12,119,17,43,66,0,66
12,119,25,17,101,59,42
12,119,26,99,64,0,64
12,119,26,125,92,54,38
12,119,26,163,69,0,69
12,119,32,3,66,0,66
12,119,34,3,53,0,53
12,119,34,5,65,0,65
12,119,34,29,70,0,70
12,119,36,55,57,0,57
12,119,36,59,94,0,94
12,119,36,103,208,50,158
12,119,39,35,51,0,51
12,119,39,49,65,0,65
12,119,42,3,71,0,71
12,119,48,373,191,0,191
12,119,51,59,97,0,97
12,119,53,33,51,0,51
12,119,55,133,53,0,53
12,121,12,1,135,133,2
12,121,12,11,64,0,64
12,121,12,23,759,699,60
12,121,12,31,119,144,-25
12,121,12,47,90,146,-56
12,121,12,57,95,66,29
12,121,12,67,161,146,15
12,121,12,79,57,0,57
12,121,12,86,127,0,127
12,121,12,99,71,0,71
12,123,12,73,123,140,-17
12,123,12,79,0,71,-71
12,125,12,1,216,141,75
12,125,12,3,74,0,74
12,125,12,7,216,156,60
12,125,12,23,190,171,19
12,125,12,31,70,0,70
12,127,1,89,0,65,-65
12,127,4,13,184,170,14
12,127,4,19,0,69,-69
12,127,6,37,191,153,38
12,127,6,59,69,0,69
12,127,6,65,65,0,65
12,127,6,73,161,129,32
12,127,8,31,48,62,-14
12,127,8,41,131,66,65
12,127,8,59,78,0,78
12,127,9,1,124,0,124
12,127,9,3,180,75,105
12,127,9,9,155,73,82
12,127,9,11,52,0,52
12,127,10,3,57,0,57
12,127,11,1,44,0,44
12,127,12,1,284,276,8
12,127,12,5,88,0,88
12,127,12,9,992,811,181
12,127,12,11,886,495,391
12,127,12,15,60,54,6
12,127,12,17,104,114,-10
12,127,12,19,218,144,74
12,127,12,21,89,0,89
12,127,12,23,0,75,-75
12,127,12,31,853,972,-119
12,127,12,33,77,70,7
12,127,12,35,1990,2332,-342
12,127,12,53,80,99,-19
12,127,12,55,87,0,87
12,127,12,57,558,692,-134
12,127,12,61,68,123,-55
12,127,12,69,1128,1233,-105
12,127,12,71,240,233,7
12,127,12,73,176,174,2
12,127,12,81,119,119,0
12,127,12,83,462,495,-33
12,127,12,85,83,104,-21
12,127,12,86,860,361,499
12,127,12,87,143,85,58
12,127,12,91,129,97,32
12,127,12,95,4311,2661,1650
12,127,12,97,497,332,165
12,127,12,99,620,410,210
12,127,12,101,200,210,-10
12,127,12,103,384,360,24
12,127,12,105,510,489,21
12,127,12,107,319,374,-55
12,127,12,109,319,429,-110
12,127,12,111,225,177,48
12,127,12,115,105,123,-18
12,127,12,117,7202,4394,2808
12,127,12,119,93,64,29
12,127,13,51,86,91,-5
12,127,13,67,100,154,-54
12,127,13,89,64,108,-44
12,127,13,121,108,129,-21
12,127,13,135,160,100,60
12,127,15,3,108,53,55
12,127,17,31,255,176,79
12,127,17,43,50,0,50
12,127,17,197,69,0,69
12,127,18,97,81,0,81
12,127,21,111,71,67,4
12,127,24,3,101,51,50
12,127,24,5,59,0,59
12,127,24,31,66,0,66
12,127,24,33,53,0,53
12,127,25,5,67,56,11
12,127,25,9,72,0,72
12,127,25,13,88,58,30
12,127,25,17,129,67,62
12,127,25,21,48,0,48
12,127,25,23,93,0,93
12,127,25,27,119,115,4
12,127,26,49,55,0,55
12,127,26,99,60,0,60
12,127,26,125,64,72,-8
12,127,26,163,133,59,74
12,127,32,3,159,125,34
12,127,33,11,68,56,12
12,127,34,3,82,0,82
12,127,34,5,61,0,61
12,127,34,13,86,0,86
12,127,34,17,67,0,67
12,127,34,23,94,0,94
12,127,34,25,89,0,89
12,127,34,27,57,0,57
12,127,34,29,124,0,124
12,127,34,31,83,0,83
12,127,34,39,65,0,65
12,127,36,5,210,0,210
12,127,36,7,53,0,53
12,127,36,29,74,49,25
12,127,36,47,188,91,97
12,127,36,55,84,91,-7
12,127,36,59,148,63,85
12,127,36,61,102,47,55
12,127,36,65,75,0,75
12,127,36,67,92,48,44
12,127,36,71,103,0,103
12,127,36,81,230,90,140
12,127,36,85,61,0,61
12,127,36,91,68,0,68
12,127,36,103,289,125,164
12,127,36,119,106,0,106
12,127,37,21,49,87,-38
12,127,37,51,61,77,-16
12,127,37,81,0,55,-55
12,127,37,89,0,63,-63
12,127,37,97,0,54,-54
12,127,37,119,132,120,12
12,127,37,183,66,99,-33
12,127,39,35,79,67,12
12,127,39,49,111,84,27
12,127,39,61,77,0,77
12,127,39,113,80,0,80
12,127,39,153,73,45,28
12,127,42,3,138,81,57
12,127,42,17,67,0,67
12,127,42,79,66,0,66
12,127,42,89,55,0,55
12,127,42,91,66,63,3
12,127,42,101,139,62,77
12,127,44,7,84,0,84
12,127,45,13,0,55,-55
12,127,45,19,58,0,58
